Server,Time Elapsed(s),Successful Requests,Failed Requests
time1.facebook.com,14,27,0
time1.facebook.com,15,27,0
time1.facebook.com,16,27,0
time1.facebook.com,18,25,0
time1.facebook.com,19,27,0
time1.facebook.com,20,27,0
time1.facebook.com,21,25,0
time1.facebook.com,22,27,0
time1.facebook.com,23,27,0
time1.facebook.com,24,27,0
time1.facebook.com,25,26,0
time1.facebook.com,26,26,0
time1.facebook.com,27,26,0
time1.facebook.com,28,26,0
time1.facebook.com,29,26,0
time2.facebook.com,1,20,0
time2.facebook.com,2,19,0
time2.facebook.com,3,20,0
time2.facebook.com,4,21,0
time2.facebook.com,5,20,0
time2.facebook.com,6,21,0
time2.facebook.com,7,21,0
time2.facebook.com,8,21,0
time2.facebook.com,9,21,0
time2.facebook.com,10,21,0
time2.facebook.com,11,20,0
time2.facebook.com,12,19,0
time2.facebook.com,13,19,0
time2.facebook.com,14,19,0
time2.facebook.com,15,19,0
time2.facebook.com,16,19,0
time2.facebook.com,17,19,0
time2.facebook.com,18,19,0
time2.facebook.com,20,19,0
time2.facebook.com,21,19,0
time2.facebook.com,22,19,0
time2.facebook.com,23,19,0
time2.facebook.com,24,19,0
time2.facebook.com,25,18,0
time2.facebook.com,30,2,1
time3.facebook.com,1,20,0
time3.facebook.com,2,20,0
time3.facebook.com,3,20,0
time3.facebook.com,4,20,0
time3.facebook.com,5,19,0
time3.facebook.com,6,21,0
time3.facebook.com,7,20,0
time3.facebook.com,8,20,0
time3.facebook.com,9,21,0
time3.facebook.com,10,20,0
time3.facebook.com,11,20,0
time3.facebook.com,12,19,0
time3.facebook.com,13,19,0
time3.facebook.com,14,19,0
time3.facebook.com,15,19,0
time3.facebook.com,16,19,0
time3.facebook.com,17,20,0
time3.facebook.com,18,19,0
time3.facebook.com,19,20,0
time3.facebook.com,20,20,0
time3.facebook.com,21,20,0
time3.facebook.com,22,20,0
time3.facebook.com,24,19,0
time3.facebook.com,25,19,0
time3.facebook.com,26,20,0
time3.facebook.com,27,19,0
time3.facebook.com,28,18,0
time3.facebook.com,29,19,0
time4.facebook.com,1,19,0
time4.facebook.com,2,19,0
time4.facebook.com,3,19,0
time4.facebook.com,4,19,0
time4.facebook.com,5,19,0
time4.facebook.com,6,18,0
time4.facebook.com,7,18,0
time4.facebook.com,8,18,0
time4.facebook.com,13,7,1
time4.facebook.com,14,19,0
time4.facebook.com,15,20,0
time4.facebook.com,16,20,0
time4.facebook.com,17,20,0
time4.facebook.com,19,18,0
time4.facebook.com,20,18,0
time4.facebook.com,21,19,0
time4.facebook.com,22,19,0
time4.facebook.com,23,19,0
time4.facebook.com,24,19,0
time4.facebook.com,25,19,0
time4.facebook.com,26,19,0
time4.facebook.com,27,19,0
time4.facebook.com,28,19,0
time4.facebook.com,29,19,0
time5.facebook.com,1,17,0
time5.facebook.com,2,18,0
time5.facebook.com,3,18,0
time5.facebook.com,4,18,0
time5.facebook.com,5,18,0
time5.facebook.com,6,18,0
time5.facebook.com,7,17,0
time5.facebook.com,8,19,0
time5.facebook.com,9,18,0
time5.facebook.com,10,19,0
time5.facebook.com,11,19,0
time5.facebook.com,12,17,0
time5.facebook.com,13,19,0
time5.facebook.com,14,18,0
time5.facebook.com,15,19,0
time5.facebook.com,16,18,0
time5.facebook.com,17,18,0
time5.facebook.com,18,18,0
time5.facebook.com,19,17,0
time5.facebook.com,20,18,0
time5.facebook.com,22,18,0
time5.facebook.com,23,18,0
time5.facebook.com,24,17,0
time5.facebook.com,25,18,0
time5.facebook.com,26,18,0
time5.facebook.com,27,18,0
time5.facebook.com,28,18,0
time5.facebook.com,29,18,0
time.android.com,1,20,0
time.android.com,2,21,0
time.android.com,3,21,0
time.android.com,4,21,0
time.android.com,5,20,0
time.android.com,6,21,0
time.android.com,7,20,0
time.android.com,8,20,0
time.android.com,9,21,0
time.android.com,10,20,0
time.android.com,11,20,0
time.android.com,12,20,0
time.android.com,13,20,0
time.android.com,14,20,0
time.android.com,15,20,0
time.android.com,16,18,0
time.android.com,17,20,0
time.android.com,18,20,0
time.android.com,19,21,0
time.android.com,20,20,0
time.android.com,21,20,0
time.android.com,22,20,0
time.android.com,23,21,0
time.android.com,24,21,0
time.android.com,25,20,0
time.android.com,26,20,0
time.android.com,27,19,0
time.android.com,29,20,0
time.android.com,30,20,0
time.google.com,1,20,0
time.google.com,2,20,0
time.google.com,3,21,0
time.google.com,4,21,0
time.google.com,5,20,0
time.google.com,6,20,0
time.google.com,7,21,0
time.google.com,8,20,0
time.google.com,9,20,0
time.google.com,10,21,0
time.google.com,11,20,0
time.google.com,12,20,0
time.google.com,13,21,0
time.google.com,19,5,1
time.google.com,20,20,0
time.google.com,21,20,0
time.google.com,22,20,0
time.google.com,23,20,0
time.google.com,24,21,0
time.google.com,25,19,0
time.google.com,26,20,0
time.google.com,27,21,0
time.google.com,28,20,0
time.google.com,29,21,0
time1.google.com,1,18,0
time1.google.com,2,20,0
time1.google.com,3,21,0
time1.google.com,4,21,0
time1.google.com,5,21,0
time1.google.com,6,20,0
time1.google.com,7,21,0
time1.google.com,8,21,0
time1.google.com,9,21,0
time1.google.com,10,21,0
time1.google.com,11,21,0
time1.google.com,12,19,0
time1.google.com,13,21,0
time1.google.com,14,20,0
time1.google.com,15,20,0
time1.google.com,16,20,0
time1.google.com,17,20,0
time1.google.com,18,20,0
time1.google.com,19,21,0
time1.google.com,20,20,0
time1.google.com,21,20,0
time1.google.com,22,20,0
time1.google.com,23,19,0
time1.google.com,24,20,0
time1.google.com,25,21,0
time1.google.com,26,20,0
time1.google.com,28,20,0
time1.google.com,29,20,0
time1.google.com,30,20,0
time2.google.com,1,19,0
time2.google.com,2,20,0
time2.google.com,3,20,0
time2.google.com,4,20,0
time2.google.com,5,21,0
time2.google.com,6,21,0
time2.google.com,7,20,0
time2.google.com,8,21,0
time2.google.com,9,21,0
time2.google.com,10,21,0
time2.google.com,11,21,0
time2.google.com,12,21,0
time2.google.com,13,22,0
time2.google.com,14,21,0
time2.google.com,15,20,0
time2.google.com,17,21,0
time2.google.com,18,21,0
time2.google.com,19,21,0
time2.google.com,20,21,0
time2.google.com,21,21,0
time2.google.com,22,21,0
time2.google.com,23,21,0
time2.google.com,24,21,0
time2.google.com,25,21,0
time2.google.com,26,20,0
time2.google.com,27,21,0
time2.google.com,28,21,0
time2.google.com,29,20,0
time3.google.com,1,19,0
time3.google.com,2,20,0
time3.google.com,3,21,0
time3.google.com,4,21,0
time3.google.com,5,21,0
time3.google.com,6,21,0
time3.google.com,7,21,0
time3.google.com,12,5,1
time3.google.com,13,21,0
time3.google.com,14,21,0
time3.google.com,15,22,0
time3.google.com,16,21,0
time3.google.com,18,21,0
time3.google.com,19,21,0
time3.google.com,20,21,0
time3.google.com,21,21,0
time3.google.com,22,21,0
time3.google.com,23,21,0
time3.google.com,24,21,0
time3.google.com,25,21,0
time3.google.com,26,21,0
time3.google.com,27,21,0
time3.google.com,28,21,0
time3.google.com,29,21,0
time4.google.com,1,18,0
time4.google.com,2,21,0
time4.google.com,3,20,0
time4.google.com,4,20,0
time4.google.com,5,19,0
time4.google.com,6,21,0
time4.google.com,7,21,0
time4.google.com,8,21,0
time4.google.com,9,20,0
time4.google.com,10,20,0
time4.google.com,11,19,0
time4.google.com,12,20,0
time4.google.com,13,20,0
time4.google.com,14,19,0
time4.google.com,15,20,0
time4.google.com,16,20,0
time4.google.com,17,20,0
time4.google.com,18,20,0
time4.google.com,19,20,0
time4.google.com,20,20,0
time4.google.com,21,20,0
time4.google.com,22,19,0
time4.google.com,23,19,0
time4.google.com,24,20,0
time4.google.com,25,20,0
time4.google.com,26,20,0
time4.google.com,27,20,0
time4.google.com,29,20,0
time4.google.com,30,20,0
time.windows.com,1,19,0
time.windows.com,2,19,0
time.windows.com,3,19,0
time.windows.com,4,17,0
time.windows.com,5,20,0
time.windows.com,6,19,0
time.windows.com,7,20,0
time.windows.com,8,19,0
time.windows.com,9,19,0
time.windows.com,10,20,0
time.windows.com,11,19,0
time.windows.com,12,19,0
time.windows.com,13,19,0
time.windows.com,14,20,0
time.windows.com,15,19,0
time.windows.com,16,20,0
time.windows.com,18,20,0
time.windows.com,19,19,0
time.windows.com,20,20,0
time.windows.com,21,19,0
time.windows.com,22,19,0
time.windows.com,23,20,0
time.windows.com,24,19,0
time.windows.com,25,19,0
time.windows.com,26,18,0
time.windows.com,27,19,0
time.windows.com,28,18,0
time.windows.com,29,19,0
time-a-b.nist.gov,2,1,0
time-a-b.nist.gov,3,6,0
time-a-b.nist.gov,4,6,0
time-a-b.nist.gov,5,6,0
time-a-b.nist.gov,6,7,0
time-a-b.nist.gov,7,7,0
time-a-b.nist.gov,8,7,0
time-a-b.nist.gov,9,6,0
time-a-b.nist.gov,11,7,0
time-a-b.nist.gov,16,3,1
time-a-b.nist.gov,17,6,0
time-a-b.nist.gov,18,6,0
time-a-b.nist.gov,19,6,0
time-a-b.nist.gov,20,6,0
time-a-b.nist.gov,21,6,0
time-a-b.nist.gov,22,6,0
time-a-b.nist.gov,23,6,0
time-a-b.nist.gov,25,7,0
time-a-b.nist.gov,26,7,0
time-a-b.nist.gov,27,6,0
time-a-b.nist.gov,28,6,0
time-a-b.nist.gov,29,6,0
time-a-b.nist.gov,34,0,1
time-a-g.nist.gov,1,8,0
time-a-g.nist.gov,2,8,0
time-a-g.nist.gov,3,8,0
time-a-g.nist.gov,4,8,0
time-a-g.nist.gov,5,8,0
time-a-g.nist.gov,11,5,1
time-a-g.nist.gov,12,8,0
time-a-g.nist.gov,13,8,0
time-a-g.nist.gov,14,8,0
time-a-g.nist.gov,15,8,0
time-a-g.nist.gov,16,8,0
time-a-g.nist.gov,17,7,0
time-a-g.nist.gov,19,8,0
time-a-g.nist.gov,20,8,0
time-a-g.nist.gov,21,8,0
time-a-g.nist.gov,22,8,0
time-a-g.nist.gov,23,8,0
time-a-g.nist.gov,24,8,0
time-a-g.nist.gov,25,8,0
time-a-g.nist.gov,26,8,0
time-a-g.nist.gov,27,8,0
time-a-g.nist.gov,28,8,0
time-a-g.nist.gov,29,8,0
time-a-wwv.nist.gov,1,6,0
time-a-wwv.nist.gov,2,6,0
time-a-wwv.nist.gov,3,6,0
time-a-wwv.nist.gov,4,6,0
time-a-wwv.nist.gov,9,3,1
time-a-wwv.nist.gov,10,6,0
time-a-wwv.nist.gov,12,7,0
time-a-wwv.nist.gov,13,6,0
time-a-wwv.nist.gov,14,7,0
time-a-wwv.nist.gov,15,6,0
time-a-wwv.nist.gov,16,7,0
time-a-wwv.nist.gov,17,6,0
time-a-wwv.nist.gov,18,6,0
time-a-wwv.nist.gov,19,7,0
time-a-wwv.nist.gov,21,7,0
time-a-wwv.nist.gov,22,6,0
time-a-wwv.nist.gov,23,6,0
time-a-wwv.nist.gov,24,7,0
time-a-wwv.nist.gov,25,6,0
time-a-wwv.nist.gov,26,6,0
time-a-wwv.nist.gov,27,6,0
time-a-wwv.nist.gov,33,5,1
time-b-b.nist.gov,1,6,0
time-b-b.nist.gov,2,6,0
time-b-b.nist.gov,3,7,0
time-b-b.nist.gov,4,7,0
time-b-b.nist.gov,5,7,0
time-b-b.nist.gov,6,7,0
time-b-b.nist.gov,7,6,0
time-b-b.nist.gov,9,6,0
time-b-b.nist.gov,10,6,0
time-b-b.nist.gov,15,4,1
time-b-b.nist.gov,16,6,0
time-b-b.nist.gov,18,7,0
time-b-b.nist.gov,19,7,0
time-b-b.nist.gov,24,3,1
time-b-b.nist.gov,26,7,0
time-b-b.nist.gov,27,6,0
time-b-b.nist.gov,28,6,0
time-b-b.nist.gov,29,6,0
time-b-b.nist.gov,34,4,1
time-b-g.nist.gov,1,8,0
time-b-g.nist.gov,2,8,0
time-b-g.nist.gov,3,8,0
time-b-g.nist.gov,4,8,0
time-b-g.nist.gov,5,8,0
time-b-g.nist.gov,6,8,0
time-b-g.nist.gov,7,8,0
time-b-g.nist.gov,8,8,0
time-b-g.nist.gov,9,7,0
time-b-g.nist.gov,10,8,0
time-b-g.nist.gov,11,8,0
time-b-g.nist.gov,12,8,0
time-b-g.nist.gov,13,8,0
time-b-g.nist.gov,15,8,0
time-b-g.nist.gov,16,8,0
time-b-g.nist.gov,17,8,0
time-b-g.nist.gov,18,8,0
time-b-g.nist.gov,19,8,0
time-b-g.nist.gov,20,8,0
time-b-g.nist.gov,21,8,0
time-b-g.nist.gov,22,8,0
time-b-g.nist.gov,23,8,0
time-b-g.nist.gov,24,8,0
time-b-g.nist.gov,25,8,0
time-b-g.nist.gov,26,8,0
time-b-g.nist.gov,27,8,0
time-b-g.nist.gov,28,8,0
time-b-g.nist.gov,30,8,0
time-b-wwv.nist.gov,1,6,0
time-b-wwv.nist.gov,2,6,0
time-b-wwv.nist.gov,3,6,0
time-b-wwv.nist.gov,4,6,0
time-b-wwv.nist.gov,5,7,0
time-b-wwv.nist.gov,6,7,0
time-b-wwv.nist.gov,7,7,0
time-b-wwv.nist.gov,8,7,0
time-b-wwv.nist.gov,14,6,1
time-b-wwv.nist.gov,16,7,0
time-b-wwv.nist.gov,17,7,0
time-b-wwv.nist.gov,22,0,1
time-b-wwv.nist.gov,23,7,0
time-b-wwv.nist.gov,24,7,0
time-b-wwv.nist.gov,25,7,0
time-b-wwv.nist.gov,27,7,0
time-b-wwv.nist.gov,28,7,0
time-b-wwv.nist.gov,29,6,0
time-c-b.nist.gov,1,6,0
time-c-b.nist.gov,2,6,0
time-c-b.nist.gov,3,6,0
time-c-b.nist.gov,8,2,1
time-c-b.nist.gov,9,7,0
time-c-b.nist.gov,10,7,0
time-c-b.nist.gov,12,7,0
time-c-b.nist.gov,13,7,0
time-c-b.nist.gov,14,7,0
time-c-b.nist.gov,15,7,0
time-c-b.nist.gov,16,7,0
time-c-b.nist.gov,17,6,0
time-c-b.nist.gov,19,7,0
time-c-b.nist.gov,24,1,1
time-c-b.nist.gov,25,7,0
time-c-b.nist.gov,26,7,0
time-c-b.nist.gov,27,7,0
time-c-b.nist.gov,28,6,0
time-c-b.nist.gov,29,6,0
time-c-g.nist.gov,1,8,0
time-c-g.nist.gov,6,3,1
time-c-g.nist.gov,7,8,0
time-c-g.nist.gov,8,8,0
time-c-g.nist.gov,9,8,0
time-c-g.nist.gov,15,7,1
time-c-g.nist.gov,16,8,0
time-c-g.nist.gov,17,8,0
time-c-g.nist.gov,19,8,0
time-c-g.nist.gov,20,8,0
time-c-g.nist.gov,21,8,0
time-c-g.nist.gov,22,8,0
time-c-g.nist.gov,23,8,0
time-c-g.nist.gov,24,8,0
time-c-g.nist.gov,29,2,1
time-c-wwv.nist.gov,1,6,0
time-c-wwv.nist.gov,2,6,0
time-c-wwv.nist.gov,3,7,0
time-c-wwv.nist.gov,4,6,0
time-c-wwv.nist.gov,5,7,0
time-c-wwv.nist.gov,6,6,0
time-c-wwv.nist.gov,7,7,0
time-c-wwv.nist.gov,8,7,0
time-c-wwv.nist.gov,10,7,0
time-c-wwv.nist.gov,11,7,0
time-c-wwv.nist.gov,12,6,0
time-c-wwv.nist.gov,13,7,0
time-c-wwv.nist.gov,14,7,0
time-c-wwv.nist.gov,15,7,0
time-c-wwv.nist.gov,17,7,0
time-c-wwv.nist.gov,18,7,0
time-c-wwv.nist.gov,19,7,0
time-c-wwv.nist.gov,20,7,0
time-c-wwv.nist.gov,21,7,0
time-c-wwv.nist.gov,22,7,0
time-c-wwv.nist.gov,24,4,0
time-c-wwv.nist.gov,25,7,0
time-c-wwv.nist.gov,26,6,0
time-c-wwv.nist.gov,27,7,0
time-c-wwv.nist.gov,28,7,0
time-c-wwv.nist.gov,29,7,0
time-d-b.nist.gov,1,6,0
time-d-b.nist.gov,2,7,0
time-d-b.nist.gov,3,6,0
time-d-b.nist.gov,4,7,0
time-d-b.nist.gov,10,5,1
time-d-b.nist.gov,11,6,0
time-d-b.nist.gov,12,7,0
time-d-b.nist.gov,13,6,0
time-d-b.nist.gov,14,7,0
time-d-b.nist.gov,15,7,0
time-d-b.nist.gov,16,6,0
time-d-b.nist.gov,17,6,0
time-d-b.nist.gov,18,6,0
time-d-b.nist.gov,19,6,0
time-d-b.nist.gov,20,6,0
time-d-b.nist.gov,22,7,0
time-d-b.nist.gov,23,6,0
time-d-b.nist.gov,24,6,0
time-d-b.nist.gov,25,7,0
time-d-b.nist.gov,26,7,0
time-d-b.nist.gov,27,7,0
time-d-b.nist.gov,28,7,0
time-d-b.nist.gov,29,7,0
time-d-g.nist.gov,1,7,0
time-d-g.nist.gov,6,0,1
time-d-g.nist.gov,7,8,0
time-d-g.nist.gov,8,8,0
time-d-g.nist.gov,9,8,0
time-d-g.nist.gov,10,8,0
time-d-g.nist.gov,11,8,0
time-d-g.nist.gov,12,8,0
time-d-g.nist.gov,13,8,0
time-d-g.nist.gov,14,8,0
time-d-g.nist.gov,19,0,1
time-d-g.nist.gov,20,8,0
time-d-g.nist.gov,21,8,0
time-d-g.nist.gov,22,8,0
time-d-g.nist.gov,24,8,0
time-d-g.nist.gov,29,2,1
time-d-wwv.nist.gov,1,6,0
time-d-wwv.nist.gov,2,7,0
time-d-wwv.nist.gov,3,7,0
time-d-wwv.nist.gov,4,7,0
time-d-wwv.nist.gov,5,6,0
time-d-wwv.nist.gov,6,7,0
time-d-wwv.nist.gov,7,7,0
time-d-wwv.nist.gov,9,7,0
time-d-wwv.nist.gov,10,7,0
time-d-wwv.nist.gov,11,7,0
time-d-wwv.nist.gov,12,6,0
time-d-wwv.nist.gov,13,7,0
time-d-wwv.nist.gov,14,7,0
time-d-wwv.nist.gov,16,7,0
time-d-wwv.nist.gov,17,7,0
time-d-wwv.nist.gov,18,7,0
time-d-wwv.nist.gov,19,7,0
time-d-wwv.nist.gov,25,6,1
time-d-wwv.nist.gov,26,6,0
time-d-wwv.nist.gov,32,6,1
time-e-b.nist.gov,1,6,0
time-e-b.nist.gov,2,7,0
time-e-b.nist.gov,3,7,0
time-e-b.nist.gov,4,7,0
time-e-b.nist.gov,5,7,0
time-e-b.nist.gov,6,6,0
time-e-b.nist.gov,7,7,0
time-e-b.nist.gov,13,6,1
time-e-b.nist.gov,14,7,0
time-e-b.nist.gov,16,7,0
time-e-b.nist.gov,21,2,1
time-e-b.nist.gov,22,7,0
time-e-b.nist.gov,23,6,0
time-e-b.nist.gov,24,7,0
time-e-b.nist.gov,26,7,0
time-e-b.nist.gov,27,7,0
time-e-b.nist.gov,28,7,0
time-e-b.nist.gov,29,7,0
time.nist.gov,1,6,0
time.nist.gov,2,7,0
time.nist.gov,3,6,0
time.nist.gov,4,6,0
time.nist.gov,5,6,0
time.nist.gov,6,7,0
time.nist.gov,7,7,0
time.nist.gov,8,7,0
time.nist.gov,14,6,1
time.nist.gov,16,7,0
time.nist.gov,17,7,0
time.nist.gov,18,7,0
time.nist.gov,19,7,0
time.nist.gov,20,6,0
time.nist.gov,21,7,0
time.nist.gov,23,7,0
time.nist.gov,24,7,0
time.nist.gov,25,7,0
time.nist.gov,26,7,0
time.nist.gov,27,7,0
time.nist.gov,29,7,0
utcnist.colorado.edu,1,6,0
utcnist.colorado.edu,2,7,0
utcnist.colorado.edu,3,7,0
utcnist.colorado.edu,4,7,0
utcnist.colorado.edu,5,6,0
utcnist.colorado.edu,6,7,0
utcnist.colorado.edu,7,6,0
utcnist.colorado.edu,9,7,0
utcnist.colorado.edu,10,7,0
utcnist.colorado.edu,11,7,0
utcnist.colorado.edu,12,7,0
utcnist.colorado.edu,13,7,0
utcnist.colorado.edu,15,7,0
utcnist.colorado.edu,16,7,0
utcnist.colorado.edu,17,6,0
utcnist.colorado.edu,18,6,0
utcnist.colorado.edu,19,6,0
utcnist.colorado.edu,20,6,0
utcnist.colorado.edu,21,6,0
utcnist.colorado.edu,22,6,0
utcnist.colorado.edu,23,6,0
utcnist.colorado.edu,24,6,0
utcnist.colorado.edu,26,7,0
utcnist.colorado.edu,27,7,0
utcnist.colorado.edu,28,7,0
utcnist.colorado.edu,29,7,0
utcnist2.colorado.edu,1,6,0
utcnist2.colorado.edu,2,6,0
utcnist2.colorado.edu,3,6,0
utcnist2.colorado.edu,4,7,0
utcnist2.colorado.edu,5,6,0
utcnist2.colorado.edu,6,7,0
utcnist2.colorado.edu,7,7,0
utcnist2.colorado.edu,8,7,0
utcnist2.colorado.edu,14,5,1
utcnist2.colorado.edu,15,7,0
utcnist2.colorado.edu,17,7,0
utcnist2.colorado.edu,18,7,0
utcnist2.colorado.edu,19,6,0
utcnist2.colorado.edu,20,7,0
utcnist2.colorado.edu,21,7,0
utcnist2.colorado.edu,22,6,0
utcnist2.colorado.edu,23,6,0
utcnist2.colorado.edu,24,6,0
utcnist2.colorado.edu,25,6,0
utcnist2.colorado.edu,27,7,0
utcnist2.colorado.edu,28,7,0
utcnist2.colorado.edu,29,7,0
pool.ntp.org,1,17,0
pool.ntp.org,2,17,0
pool.ntp.org,3,17,0
pool.ntp.org,4,16,0
pool.ntp.org,5,18,0
pool.ntp.org,6,17,0
pool.ntp.org,7,17,0
pool.ntp.org,8,18,0
pool.ntp.org,9,18,0
pool.ntp.org,10,17,0
pool.ntp.org,11,18,0
pool.ntp.org,12,17,0
pool.ntp.org,13,17,0
pool.ntp.org,14,17,0
pool.ntp.org,15,16,0
pool.ntp.org,16,18,0
pool.ntp.org,17,18,0
pool.ntp.org,18,19,0
pool.ntp.org,19,18,0
pool.ntp.org,20,18,0
pool.ntp.org,21,18,0
pool.ntp.org,22,18,0
pool.ntp.org,23,18,0
pool.ntp.org,24,18,0
pool.ntp.org,26,18,0
pool.ntp.org,27,17,0
pool.ntp.org,28,18,0
pool.ntp.org,29,18,0
hora.roa.es,1,11,0
hora.roa.es,2,12,0
hora.roa.es,3,12,0
hora.roa.es,8,6,1
hora.roa.es,14,6,1
hora.roa.es,19,7,1
hora.roa.es,25,6,1
hora.roa.es,31,7,1
minuto.roa.es,1,11,0
minuto.roa.es,2,13,0
minuto.roa.es,7,8,1
minuto.roa.es,13,6,1
minuto.roa.es,19,7,1
minuto.roa.es,24,6,1
minuto.roa.es,30,7,1
ntp.fiord.ru,30,0,1
ntp.fizyka.umk.pl,5,2,1
ntp.fizyka.umk.pl,10,0,1
ntp.fizyka.umk.pl,15,1,1
ntp.fizyka.umk.pl,20,0,1
ntp.fizyka.umk.pl,25,1,1
ntp.fizyka.umk.pl,30,0,1
ntp.ix.ru,30,0,1
ntp.se,1,12,0
ntp.se,2,15,0
ntp.se,3,15,0
ntp.se,4,15,0
ntp.se,5,15,0
ntp.se,6,15,0
ntp.se,7,15,0
ntp.se,8,15,0
ntp.se,9,15,0
ntp.se,10,16,0
ntp.se,11,16,0
ntp.se,12,15,0
ntp.se,13,16,0
ntp.se,14,16,0
ntp.se,15,16,0
ntp.se,16,16,0
ntp.se,18,16,0
ntp.se,19,15,0
ntp.se,20,16,0
ntp.se,21,16,0
ntp.se,22,16,0
ntp.se,23,16,0
ntp.se,24,16,0
ntp.se,25,16,0
ntp.se,26,16,0
ntp.se,27,16,0
ntp.se,28,16,0
ntp.se,30,15,0
ntp.time.in.ua,30,0,1
ntp.yycix.ca,5,0,1
ntp.yycix.ca,10,0,1
ntp.yycix.ca,15,0,1
